,id,album,artist,song_name,image,url,for_lyrics
66,5yOvAmpIR7hVxiS6Ls5DPO,Bad Influence,Omah lay,Bad Influence,https://i.scdn.co/image/ab67616d0000b27398eea33da038afaa9f00f471,https://open.spotify.com/track/2c00DlvpzthGKcyXpe5GHa,"[Intro]
You gotta do it
Yeah, you gotta do it
Every day, every time, in every single place you find yourself
You gotta do it
You gotta go crazy, bruh and that it goes on for forever
Yeah, it does

[Verse 1]
I’m rolling on your wheel now
I’m drinking Hennessy now
I hope you see now

[Chorus]
Say you don burst my eyeglass
You don scatter my plans
See my eye, I don kprass
You put me for ambulance
See what you made me, bitch
See what you made me be
See what you did to me
Oh, God save me please

[Interlude]
Wan, Aya kata
O, feshe lu
O, O, feshe wan
O, O, feshe nor

[Bridge]
I know you got me now
I know you got me now
I know you got me now
I followed you up and down
Followed you up and down
Followed you up and
Now I don lost my mind
Now I don lost my mind
Now I don lost my
Now I know you lied
Now I know you lied
Now I know

You might also like
[Verse 2]
'Cause the doctor said I burnt my liver
I’ve been drinking, smoking cigars
Used to sing and play my guitar
Now I’m lost in this Sambisa
Ah-ah, ah-ah, ah-ah
Everything I do am
Everything wey you talk, I do am
Everything wey you ask, I do am

[Chorus]
Say you don burst my eyeglass
You don scatter my plans
See my eye, I don kprass
You put me for ambulance
See what you made me, bitch
See what you made me be
See what you did to me
Oh, God save me please

[Outro]
Wan, Aya kata
O feshe lu
O O feshe wan
O O feshe nor
Wan, Aya kata
O feshe lu
O O feshe wan
O O feshe nor
1
Embed
Cancel
How to Format Lyrics:
Type out all lyrics, even repeating song parts like the chorus
Lyrics should be broken down into individual lines
Use section headers above different song parts like [Verse], [Chorus], etc.
Use italics (<i>lyric</i>) and bold (<b>lyric</b>) to distinguish between different vocalists in the same song part
If you don’t understand a lyric, use [?]
To learn more, check out our transcription guide or visit our transcribers forum
About
Genius Annotation1 contributor
“Bad Influence” is about a girl who once lead him down a dark path, now Omah is free from her bad influence
Expand
+8
Share
Ask us a question about this song
Ask a question *‌
What is kprass
Genius Answer2 contributors
The correct lyric is “frass” meaning high off marijuana
Get Layd - EP (2020)
Omah Lay
1.
Damn
2.
Lo Lo
3.
You
4.
Bad Influence
5.
Ye Ye Ye
Credits
Produced By
Omah Lay
Written By
Omah Lay
Mixed & Mastered By
Omah Lay
Additional Guitars
Abel Lead Us
Release Date
January 16, 2020
Tags
PopNigeriaAfrobeats
Expand
Comments
Sign Up And Drop Knowledge 🤓
Genius is the ultimate source of music knowledge, created by scholars like you who share facts and insight about the songs and artists they love.
Sign Up
Genius is the world’s biggest collection of song lyrics and musical knowledge
About GeniusContributor GuidelinesPressShopAdvertiseEvent SpacePrivacy"
67,5yOvAmpIR7hVxiS6Ls5DPO,Boy Alone,Omah lay,woman,https://i.scdn.co/image/ab67616d00001e0298eea33da038afaa9f00f471,https://open.spotify.com/track/5v8Fxy6Zw8gOzi802lpDOt,"[Verse 1]
They tell me this
They tell me that
They say my bitch, say she ah bad
Anytime I knack, I knack without
Rubber band, no rubber band
Everytime I put am, e sure me die
If I no pull out, she got my back
Odoyewu, I'm happy that
Odoyewu

[Chorus]
Say anything I do is for my woman (Ah ah ah)
Anything at all wey you talk I go do am (Oh oh oh)
Me I no dey see another girl for my visuals (Eh eh eh eh)
Loving you, loving you na hin my ritual (Ah ah ah ah)

[Verse 2]
My girl gat me, she no stingy
She give me Love Ckay Nwantinti
All of the moves you be practicing
Put it on put it on put it on top of me
Girl give me love for motor
Girl you light my stove
She carry Ghana must go
Shе no dey hear, Chinonso

[Chorus]
Say anything I do is for my woman (Ah ah ah)
Anything at all wey you talk I go do am (Oh oh oh)
Mе I no dey see another girl for my visuals (Eh eh eh eh)
Loving you, loving you na hin my ritual (Ah ah ah ah)

[Verse 3]
Me I no dey share my chin, chin
I no Dey like her Pim, pim
My girl dey make me reason
She understand my pidgin
Like wangele, wangele, wangele wa
Oh my girla my girla my
Abubakar Tafawa Balewa
My girl gat no problema
(Oh oh oh)
All of a sudden
She say me and her go be
Tuface Annie Macauley
Ok Nwa baby
(Ouhhhhhoo)
All of a sudden
She say me and her go be
Tuface Annie Macauley
Ok Nwa Baby

You might also like
[Chorus]
Say anything I do is for my woman (Ah ah ah)
Anything at all wey you talk I go do am (Oh oh oh)
Me I no dey see another girl for my visuals (Eh eh eh eh)
Loving you, loving you na hin my ritual (Ah ah ah ah)

[Outro]
Help me call Claro
Call Odo
Call Anita my baby
I give her one from the front, one from the back
On and on we dey go
Help me call Claro
Call Odo
Call Anita my baby
I give her one from the front, two from the back
On and on we dey go
Embed
Cancel
How to Format Lyrics:
Type out all lyrics, even repeating song parts like the chorus
Lyrics should be broken down into individual lines
Use section headers above different song parts like [Verse], [Chorus], etc.
Use italics (<i>lyric</i>) and bold (<b>lyric</b>) to distinguish between different vocalists in the same song part
If you don’t understand a lyric, use [?]
To learn more, check out our transcription guide or visit our transcribers forum
About
This song bio is unreviewed
Genius Annotation1 contributor
The song serve as the third single released which is meant to be on omah lay debut album titled “boy alone”
Weeks before it’s official release, omah lay teased the song by sharing video snippets on his social media handle
After which he released the song and music video on the same day
Expand
Share
Ask us a question about this song
Ask a question *‌
Boy Alone (2022)
Omah Lay
1.
recognize
2.
i
3.
bend you
4.
woman
5.
i’m a mess
6.
temptations
7.
understand
8.
nev"
68,5yOvAmpIR7hVxiS6Ls5DPO,Forever (Remix),Omah lay,Forever (Remix),https://i.scdn.co/image/ab67616d0000485198eea33da038afaa9f00f471,https://open.spotify.com/track/4vLY6fJQWgBzQYHzguDZme,[]
69,5yOvAmpIR7hVxiS6Ls5DPO,Damn (feat. 6lack),Omah lay,Damn (feat. 6lack),https://i.scdn.co/image/ab67616d0000b2737e87ca34b91b178fe66c4abe,https://open.spotify.com/track/2SVObssPWzeJquNyR05NjL,"[Intro]

It's bizzouch

[Intro]
She loves me when I'm drunk
She loves me when I'm jobless
She loves me when I'm wrong
Even when I no need love, yeah
She loves me like damn
Like damn damn damn
Like damn damn damn
Damn damn damn damn

[Chorus]
She loves me when I'm drunk
She loves me when I'm jobless
She loves me when I'm lost
Even when I no need love, yeah
She loves me like damn
Like damn damn damn
Like damn damn damn
Damn damn damn damn

[Verse]
No other, she be the one she
Every time I try
There ain’t nothing like we
And baby that’s why
I’m done with the red flags
I’m telling all the girls I’m on your side
I'm telling all my boys am on your side
I’m counting all your loss on my side
Coz you be my Nikka
U be my cloth
You be my water
You be my blood
You be my river
You be my road
You be my fever
You be my cold
Even when I waka
With ten toes
She carry my matter
Like dandruff
When things scatter
She dey hang on
When thing better
She dey thank God

You might also like
[Chorus]
She loves me when I'm drunk
She loves me when I'm jobless
She loves me when I'm lost
Even when I no need love yeah
She loves me like damn
Like damn damn damn
Like damn damn damn
Damn damn damn damn

[Verse]
I know my Shaw
I know my Shaw
Uhhhh uhhhh
I know my Shaw
Uhhhh uhhhh
I know my Shawty
I know I'm a bad boy
I no get work
I dey smoke cigar
I dey blow skunk
And I know I get boys
Wey dey do wrongs
Wey dey tie jiga
And wey dey shoot gun
I know u wan help us
Make we try turn
We dey form liver
But we dey fear God
And your father don talk
Say make she just drop
But she love me die
She no dey hear word

[Chorus]
She loves me when I'm drunk
She loves me when I'm jobless
She loves me when I'm lost
Even when I no need love yeah
She loves me like damn
Like damn damn damn
Like damn damn damn
Damn damn damn damn
Embed
Cancel
How to Format Lyrics:
Type out all lyrics, even repeating song parts like the chorus
Lyrics should be broken down into individual lines
Use section headers above different song parts like [Verse], [Chorus], etc.
Use italics (<i>lyric</i>) and bold (<b>lyric</b>) to distinguish between different vocalists in the same song part
If you don’t understand a lyric, use [?]
To learn more, check out our transcription guide or visit our transcribers forum
About
This song bio is unreviewed
Genius Annotation1 contributor
Here Omah Lahy talks about how deep her girl loves her, and how important she is to him.
Expand
+14
Share
Ask us a question about this song
Ask a question *‌
Get Layd - EP (2020)
Omah Lay
1.
Damn
2.
Lo Lo
3.
You
4.
Bad Influence
5.
Ye Ye Ye
Credits
Produced By
Bizzouch
Written By
Omah Lay
Mixed & Mastered By
Swaps
Release Date
May 22, 2020
Songs That Sample Damn
Damn (Freestyle) by Smoovie J Wiz
Damn Remixes
Damn (Remix) by Omah Lay (Ft. 6LACK)
View Damn samples
Ta"
70,687cZJR45JO7jhk1LHIbgq,I NEVER LIKED YOU,Tems,WAIT FOR U (feat. Drake & Tems),https://i.scdn.co/image/ab67616d00001e027e87ca34b91b178fe66c4abe,https://open.spotify.com/track/59nOXPmaKlBfGMDeOVGrIK,[]
71,687cZJR45JO7jhk1LHIbgq,Made In Lagos,Tems,Essence (feat. Tems),https://i.scdn.co/image/ab67616d000048517e87ca34b91b178fe66c4abe,https://open.spotify.com/track/5FG7Tl93LdH117jEKYl3Cm,[]
72,687cZJR45JO7jhk1LHIbgq,For Broken Ears,Tems,Free Mind,https://i.scdn.co/image/ab67616d0000b2735d609b1bae67414ce1ba4481,https://open.spotify.com/track/2mzM4Y0Rnx2BDZqRnhQ5Q6,"[Intro]
Yeah, yeah, yeah
Yeah, yeah, my mind
Yeah, yeah, my mind

[Verse 1]
I said five in the morning
I wake up to fight for my earning
Fear in my mind is a warning
Pray to the one you rely in
I've been wandering all day
I try to be fine but I can't be
The noise in my mind wouldn't leave me
I try to get by but I'm burning

[Pre-Chorus]
And behind my mind it runs
All these thoughts of troubling
Fighting to give up my pain
Fighting to be on my lane
My mind running to the other side
When it's time to live my life
Then it tries to take mе out
Tell you what I need right here

[Chorus]
I rеally need, I really need time now
I really need, I need a free mind now
I really need, I really need mine now
I really need, I need to free my mind now
I really need, I really need time now
I really need, I need a free mind now
I really need mind now, uh, yeah

[Verse 2]
This is the peace that you cannot buy
Send me a love that you cannot mix
One is the joy that you cannot waste
And the other one price that you cannot fix
This is the peace that you cannot buy
Finding the way, when you cannot see
Man will desist if he cannot pray
I need to find release

You might also like
[Pre-Chorus]
But behind my mind it runs
All these thoughts of troubling
Fighting to give up my pain
Fighting to be on my lane
My mind running to the other side
When it's time to live my life
Then it tries to take me out
Tell you what I need right here

[Chorus]
I really need, I really need time now
I really need, I need a free mind now
I really need, I really need mine now
I really need, I need to free my mind now
I really need, I really need time now
I really need, I need a free mind now
I really need mind now, uh, yeah

[Bridge]
So set me free
Freer than the open mind
Farther than the eyes can handle
Freer than the ocean now
Yeah, yeah
So set me me free
Now I need to find release
Set me to the open sky
Now I need to free my mind, yeah

[Outro]
I might be falling deep
I might be falling deep
I might be falling deep
I might be falling deep
Tell me now what you need
I've been going to God
When I'm all in my mind
I might be falling deep
Falling deep
I might be falling
I might be falling
I might be falling
I might be falling, yeah
4
Embed
Cancel
How to Format Lyrics:
Type out all lyrics, even repeating song parts like the chorus
Lyrics should be broken down into individual lines
Use section headers above different song parts like [Verse], [Chorus], etc.
Use italics (<i>lyric</i>) and bold (<b>lyric</b>) to distinguish between different vocalists in the same song part
If you don’t understand a lyric, use [?]
To learn more, check out our transcription guide or visit our transcribers forum
About
Have the inside scoop on this song?
Sign up and drop some knowledge
Start the song bio
Ask us a question about thi"
73,687cZJR45JO7jhk1LHIbgq,For Broken Ears,Tems,Higher,https://i.scdn.co/image/ab67616d00001e025d609b1bae67414ce1ba4481,https://open.spotify.com/track/2QdSb68BzZGMgCbsrFmSLc,"[Intro]
Mmm, oh
Higher, higher
Saying higher-er-er-er, ayy

[Verse 1]
Tell me why you're crying now kini big deal
When you gave me something I don't really feel
But you knew that already
When I found you on the ground you were dying
Now why you come into my yard, uninvited?
Can you see me on the edge? I'm enlightened

[Chorus]
If the world was ending
Would you cry or would you try to get me?
Tell me now, I want you to be clear, yeah
Tell me now, I need you to be clеar, yeah
I will wait for you, for you
I will wait for you, I will wait for you

[Verse 2]
Get me, can you put thе time on a rewind, yeah
Help me understand, can you tell me now
Why you made the war that we're fighting now
And you fall and you run when you see my big guns
Run around, run away as the rebel comes out
Then you call, call on me when you call me I come
But there you go again

[Verse 3]
With your deaf ears
Open your mind to the sound of the trumpet
What do you want from a life of the hopeless
Now here you are, you're begging and crying
I want to fly, yeah, I'm flying till morning
Running away to the land of discovery
Running away from the suffering, I'm gone, yeah
Running away from the darkness, I'm out here, yeah

You might also like
[Chorus]
Higher than all the limits
Going way beyond the noise and your feelings
When you speak all I can hear is silence
Running back from all the pain and violence
Big tunes, now it's big tunes I'm killing
Cry now from the side now, call my name
Fall down when you see me, you know that
You know that I will stay for you
I will wait for you, for you
I will wait for you, I will wait for you
7
Embed
Cancel
How to Format Lyrics:
Type out all lyrics, even repeating song parts like the chorus
Lyrics should be broken down into individual lines
Use section headers above different song parts like [Verse], [Chorus], etc.
Use italics (<i>lyric</i>) and bold (<b>lyric</b>) to distinguish between different vocalists in the same song part
If you don’t understand a lyric, use [?]
To learn more, check out our transcription guide or visit our transcribers forum
About
Have the inside scoop on this song?
Sign up and drop some knowledge
Start the song bio
Ask us a question about this song
Ask a question *‌
Has Tems performed this song live?
Genius Answer2 contributors
Yes, Tems appeared on the Genius show, Open Mic, performing a live acoustic rendition of “Higher.”
The video was released on July 2nd, 2021.
For Broken Ears (2020)
Tems
1.
Interference
2.
Ice T
3.
Free Mind
4.
Témiladè Interlude
5.
Higher
6.
Damages
7.
The Key
Credits
Produced By
Tejiri
Written By
Tems
Label
Leading Vibe
Copyright ©
The Orchard & Leading Vibe
Phonographic Copyright ℗
The Orchard & Leading Vibe
Distributor
The Orchard
Mixing Engineer
Omeiza
Mastering Engineer
Omeiza
Release Date
September"
74,687cZJR45JO7jhk1LHIbgq,Certified Lover Boy,Tems,Fountains (with Tems),https://i.scdn.co/image/ab67616d000048515d609b1bae67414ce1ba4481,https://open.spotify.com/track/08XWh5c0BMyD1nKVxxl91z,[]
75,687cZJR45JO7jhk1LHIbgq,Found (feat. Brent Faiyaz),Tems,Found (feat. Brent Faiyaz),https://i.scdn.co/image/ab67616d0000b2738fbc25f4b579a093d04a1a95,https://open.spotify.com/track/0GGfGINoVYiSFXPOjg3RHj,"[Verse 1: Tems]
People always try to get involved
I feel like I'm dumb, I don't know where to run
People always trying to take a bite out of my mind
If you need a fight, maybe we could start
I feel I might just be coming undone
Tell me why you can't be found?
It's so unreasonable, I know you
Love is a difficult life
Maybe we should take it to the streets

[Pre-Chorus: Tems]
Basically, I might not be weak
Basically, I might not be falling
Basically, I might be used to this

[Chorus: Tems]
Ooh, I found myself, found myself, found
Ooh, I found myself, found myself, found
Oh, oh-oh, oh

[Verse 2: Brent Faiyaz, Tems, Both]
Before this gets out of hand
No more distance, let's just dance (Ooh, ooh-ooh)
I'll mind my mannеrs (I'll do)
Won't take advantage
Trust I can manage that
Can you picturе that? Yeah
I don't know who you been dealing with, but I–
Guarantee that you ain't been with this, because–
If you had you'll forget about the past
Before this gets out of hand (Ooh, ooh-ooh, ooh-ooh)
No more distance, let's just dance (Ooh, ooh-ooh, ooh-ooh)
I'll mind my manners
Won't take advantage
Trust I can manage that (Ooh, ooh-ooh, ooh-ooh)
Can you picture that?

You might also like
[Pre-Chorus: Tems]
Basically, I might not be weak
Basically, I might not be falling
Basically, I might be used to this

[Chorus: Tems]
Ooh, I found myself, found myself, found
Ooh, I found myself, found myself, found
Oh, oh-oh, oh

[Outro: Tems]
Ee, ee-ee
9
Embed
Cancel
How to Format Lyrics:
Type out all lyrics, even repeating song parts like the chorus
Lyrics should be broken down into individual lines
Use section headers above different song parts like [Verse], [Chorus], etc.
Use italics (<i>lyric</i>) and bold (<b>lyric</b>) to distinguish between different vocalists in the same song part
If you don’t understand a lyric, use [?]
To learn more, check out our transcription guide or visit our transcribers forum
About
Have the inside scoop on this song?
Sign up and drop some knowledge
Start the song bio
Ask us a question about this song
Ask a question *‌
Translations
Genius Answer1 contributor
Spanish Translation
What have the artists said about the song?
Genius Answer1 contributor
I was in LA with Brent; he is such an amazing artist. He always knows how to bring a different perspective. The song is really about releasing different thoughts in my head and reconciling them with my truth.
– Tems via Apple Music
If Orange Was A Place (2021)
Tems
1.
Crazy Tings
2.
Found
3.
Replay
4.
Avoid Things
5.
Vibe Out
Credits
Featuring
Brent Faiyaz
Produced By
Guilty Beatz
Written By
Brent Faiyaz & Tems
Publisher
Pulse Music Group, Sony Music Entertainment & Solar Music Group
Performance Rights
BMI & CMRRA
Phonographic Copyright ℗
Sony Music Entertainment, RCA Records & Since ’93 (Record Label)
Copy"
76,687cZJR45JO7jhk1LHIbgq,For Broken Ears,Tems,Damages,https://i.scdn.co/image/ab67616d00001e028fbc25f4b579a093d04a1a95,https://open.spotify.com/track/3Xfwu3xtPqmJ4nM4jpBm8O,"[Intro]
Yeh-eh, yuh-yeh-yeh-yeh
(Classic)

[Verse 1]
Back then when I was a new youngin
Surely you were tryna run on me
I've been, I've been going on my own
I've been, I've been doing things unknown
Since day one you running right back
Save the drama you running off track
Is a one life, you tell me one life
One time you tell me one chance

[Pre-Chorus]
Open your eyes, open your eyes, babe
Can you be wise
'Cause you'rе my pride, babe
I'm on the way, I'm on thе run, babe
Leave me alone, leave me alone
Take it back now
I put you on there
Say you wan chance to hold it on me
I finna hold it back
Turn you right round
Taking my way

[Chorus]
So tell me what you need from me now
I'm not what you need to be now
Cause I'm done with it now
No more damages now
Said tell me what you need from me now
I'm not what you need to be now
Cause I'm done with it now
No more damages no no
No more damage

[Verse 2]
Back then when I was a baby girl
I was yours and you were my world
Tell me what you wanna do for me now
Take it down and I'll hold you
To run my race
Could you run it right there
Run my race
Could you take it right there
I've been down
I've been running right there
I've been out
Could you take it back there

You might also like
[Pre-Chorus]
Pull up tonight I might be risky
But Mr Man forget the whiskey
But you still wanna get back with me
You tryna be the one I deal with
Don't call my phone, you're not a mad man
You missed the way, inna the one chance
I live my life, don't need you with me
Yeah. yeah

[Chorus]
So tell me what you need from me now
I'm not what you need to be now
Cause I'm done with it now
No more damages now
Said tell me what you need from me now
You're not where I need to be now
Cause I'm done with it now
No more damages no no

[Outro]
So tell me what you need from me now
I'm not what you need to be now
Cause I'm done with it now
No more damages now
Said tell me what you need from me now
You're not where I need to be now
Cause I'm done with it now
No more damages no no
No more damage
1
Embed
Cancel
How to Format Lyrics:
Type out all lyrics, even repeating song parts like the chorus
Lyrics should be broken down into individual lines
Use section headers above different song parts like [Verse], [Chorus], etc.
Use italics (<i>lyric</i>) and bold (<b>lyric</b>) to distinguish between different vocalists in the same song part
If you don’t understand a lyric, use [?]
To learn more, check out our transcription guide or visit our transcribers forum
About
This song bio is unreviewed
Genius Annotation1 contributor
‘Damages’ by Tems serves as the first single from her upcoming project, ‘For Broken Ears’ EP.
Expand
+17
1
1
Share
Ask us a question about this song
Ask a question *‌
For Broken Ears (2020)
Tems
1.
Interference
2.
Ice T
3.
Free Mind
4.
Témiladè In"
77,687cZJR45JO7jhk1LHIbgq,If Orange Was A Place,Tems,Replay,https://i.scdn.co/image/ab67616d000048518fbc25f4b579a093d04a1a95,https://open.spotify.com/track/2dFqK2ZkYB9Xc47gr3xXWl,"[Intro]
Yeah-yeah, yeah, no, woah, oh, oh-oh
Yeah-yeah, yeah, mm
Mm, mm-hmm, mm

[Verse 1]
Oh, my voice is a mystery
But they always tryna diss me
Same guys tryna get in my way
Keep the same vibe, you can't ruin my day
Oh, my voice is a mystery
Ride the wave of my history
I've been distant to keep my distance
Goodbye to a boring life
I like to seek but I'm never in sight
Even though I'm the type to ride
I like to care but e never reach fight
Swinging my waist like you never did see
And then I roll like I really get baked
And you can't believe what you heard me about me
It's the magic for me
They keep trying to reach me, yeah, yeah
It's the magic for me
I make them weep 'til they run insane
So get me lit on a weekday
I'm on the way and my ways on a display
And I'ma shut 'em all down one of these days
It's my time so put me on a replay

[Bridge]
Who this guy that they say they wan try me?
Who this guy and they say they wan play me?
Who this guy that they say they wan break?
Who this guy that they say they wan shake?
All this time that they wan break, yeah
All this time that them think they wan take, yeah
Who this guy that he say wan pie me?
Who this guy that he say he wan define me?
I've been 'round the world, nah, nah, nah
And when they call, boy, nah me they call (Oh, ah-ah, ah-ah, oh, ah)

[Verse 2]
Back then when I ain't have no friends
And yah condescend but I really won't rest see
Even though bro, I could let you go
But I really wan show that you really can't test me
Even on days, when they tried to arrest me
But if you live a lie, there's no way you could get me
Pissed em off, they locked me up in a celly
Then e shock dem when they see me on the telly
You know, I'm a vibe and I run it as usual
I didn't only come around just to make it
And I could shake things but I'll break it
You name it boy
Who knew I won't care for the things that you do?
I could turn let everyone try me
'Cause you never gonna get what is for me
Yeah-uh

You might also like
[Outro]
Back then, back then, back then, back then, back then, back then, back
Back then, back then, back then, back then, back then, back then, back
Back then, back then, back then, back then, back then, back then, back
Back then, back then, back then, back then, back then, back then, back
Back then, back then, back then, back then, back then, back then, back
3
Embed
Cancel
How to Format Lyrics:
Type out all lyrics, even repeating song parts like the chorus
Lyrics should be broken down into individual lines
Use section headers above different song parts like [Verse], [Chorus], etc.
Use italics (<i>lyric</i>) and bold (<b>lyric</b>) to distinguish between different vocalists in the same song part
If you don’t understand a lyric, use [?]
To learn more, check out our transcription guide or visit our transcri"
78,687cZJR45JO7jhk1LHIbgq,Black Panther: Wakanda Forever - Music From and Inspired By,Tems,No Woman No Cry,https://i.scdn.co/image/ab67616d0000b2730e4f0a913e2ea614cacd8545,https://open.spotify.com/track/2yrtWT6W4KUMbfNtBcH8iN,"[Intro]
No, woman, no cry
No, woman, no cry

[Verse 1]
I remember when we used to sit
In the government yard in Trenchtown
Oba, observing the hypocrites
Mingle with the good people we meet
Good friends we have and good friends we've lost
Along the way
In this great future, you can't forget your past
So dry your tears I say

[Chorus]
No, woman, no cry
No, woman, no cry
'Ere, little darlin', don't shed no tears
No, woman, no cry

[Verse 2]
Said I remember when we used to sit
In the government yard in Trenchtown
And then Georgie would make the fire light, as it was
A log wood burning through the night
Then we would cook corn meal porridge
Of which I'll share with you
My feet is my only carriage
No, I've got to push on through
But while I'm gone

[Bridge]
Everything's gonna be alright
Everything's gonna be alright
Everything's gonna be alright now
Everything's gonna be alright
Everything's gonna be alright
Everything's gonna be alright
Everything's gonna be alright now
Everything's gonna be alright
So woman, no cry, cry, cry
No, woman, no (Woman, no)
So woman, no cry, no cry
No, woman, no cry

You might also like
[Outro]
Hmm
Ooh
Ooh
Embed
Cancel
How to Format Lyrics:
Type out all lyrics, even repeating song parts like the chorus
Lyrics should be broken down into individual lines
Use section headers above different song parts like [Verse], [Chorus], etc.
Use italics (<i>lyric</i>) and bold (<b>lyric</b>) to distinguish between different vocalists in the same song part
If you don’t understand a lyric, use [?]
To learn more, check out our transcription guide or visit our transcribers forum
About
Have the inside scoop on this song?
Sign up and drop some knowledge
Start the song bio
Ask us a question about this song
Ask a question *‌
Black Panther: Wakanda Forever (Music from and Inspired By) (2022)
Rihanna & Tems
1.
Lift Me Up
2.
Love & Loyalty (Believe)
3.
Alone
4.
No Woman No Cry
5.
Árboles Bajo El Mar
6.
Con La Brisa
7.
La Vida
8.
Interlude
9.
Coming Back for You
10.
They Want It, But No
11.
Laayli’ Kuxa’ano’one
12.
Limoncello
13.
Anya Mmiri
14.
Wake Up
15.
Pantera
16.
Jele
17.
Inframundo
18.
No Digas Mi Nombre
19.
Mi Pueblo
20.
Born Again
Expand
Credits
Produced By
Ludwig Göransson
Written By
Vincent Ford
Mastering Engineer
Reuben Cohen
Recording Engineer
SirBastien, LMBSKN & Giuliano Carlos Mastrodicasa
Studio Personnel
Riley Mackin, SirBastien, LMBSKN, Giuliano Carlos Mastrodicasa & Reuben Cohen
Mixing Engineer
Riley Mackin
Primary Artists
Tems & Marvel
Release Date
July 25, 2022
No Woman No Cry Is A Cover Of
No Woman, No Cry by Bob Marley & The Wailers
Tags
R&BNigeriaCoverReggae
Expand
Comments
Sign Up And Drop Knowledge 🤓
Genius is the ultimate source of music knowledge, created by scholars like you who share facts and insight about the songs and art"
79,687cZJR45JO7jhk1LHIbgq,Made In Lagos: Deluxe Edition,Tems,Essence (feat. Justin Bieber & Tems),https://i.scdn.co/image/ab67616d00001e020e4f0a913e2ea614cacd8545,https://open.spotify.com/track/1MZtr7IH5qtjIkqrXj8WOJ,[]
80,379IT6Szv0zgnw4xrdu4mu,Feeling,Ladipoe,Feeling,https://i.scdn.co/image/ab67616d000048510e4f0a913e2ea614cacd8545,https://open.spotify.com/track/29e2gdZN35wxeGgDtkXjIa,"[Intro: Ladipoe]
Vibez
But you knew that
It's Ladipoe

[Chorus: Buju]
I like the way I'm feeling now
No come use your reggae
Spoil my blues and rhythm now
Oh oh oh oh
I like the way I'm feeling now
Omo e get small thing wey dey stress me
But right now I'm chilling now
Oh oh oh oh

[Verse 1: Ladipoe]
Way out my feelings and nothing can stress me
The way I run the game I'm feeling like referee
No like Moses parting the red sea
Like a chaffeur, me in the back of Bentley
So I step out all white can’t stain
What you want? Rosè? Champagne?
I got that, big bag, back pain
Taking the piss, the only time I can't aim
So we toast to the good life
Living every minute to the full cause I could die
Pull up at the spot open doors and it's suicide
Chilling rent free
Where the check please? Couple hundred Gs on a good night

[Chorus: Buju]
I like the way I'm feeling now
No come use your reggae
Spoil my blues and rhythm now
Oh oh oh oh
I like the way I'm feeling now
Omo e get small thing wey dey stress me
But right now I'm chilling now
Oh oh oh oh
I like the way I'm feeling now
No come use your reggae
Spoil my blues and rhythm now
No oh oh oh
I like the way I'm feeling now
Omo e get small thing wey dey stress me
But right now I'm chilling now
Oh oh oh oh

You might also like
[Verse 2: Ladipoe]
All I wanna do is jaiye
220 on a highway
I'm about the energy
Baby if it's good send it my way
If it's bad keep it private
All this haters so vexed I'm the best alive
You don’t want test the guy
You be sleeping on yourselves you tse tse fly
Throw myself a party then act surprised
And be the highest in the room when the guest arrive yeah
Ain't nobody realer, touch down, got a couple Gs for the dealer
Gang signs out the window my killah
Life getting sweeter no use water dilute my Ribena
So we toast to the good life
Every minute to the full cause we could die
Pull up open doors and it's suicide
16 bad woop and they all by the poolside

[Chorus: Buju]
I like the way I'm feeling now
No come use your reggae
Spoil my blues and rhythm now
Oh oh oh oh
I like the way I'm feeling now
Omo e get small thing wey dey stress me
But right now I'm chilling now
Oh oh oh oh
I like the way I'm feeling now
No come use your reggae
Spoil my blues and rhythm now
No oh oh oh
I like the way I'm feeling now
Omo e get small thing wey dey stress me
But right now I'm chilling now
Oh oh oh oh

[Outro: Buju]
With them boys, enough toys
Wey dey make noise, enough choice
You gats fear when you see boys
Wey dey roll up in the nice toys
I like the way I'm feeling now
No come use your reggae
Spoil my blues and rhythm now
Oh oh oh oh
I like the way I'm feeling now
Omo e get small thing wey dey stress me
But right now I'm chilling now
Oh oh oh oh
1
Embed
Cancel
How to Format Lyrics:
Type out all lyrics, even repeating "
